"Url","Product ID","Titel","Plaatje","Omschrijving","Category Pad","SubCategory","Prijs","Merk","Levertijd","Oude prijs","Kleur","Product maten","Voorraad","Materiaal","Top product","Geslacht","Plaatje 2"
"https://www.jemappelle.nl/la-robe-a-la-coco-summer-navy-rouge","12842","La Robe à la Coco Summer Navy Rouge","https://www.jemappelle.nl/media/catalog/product/2/6/2639.1.jpg","&bull; Mooie leopard print in frisse zomerse kleuren<br />&bull; &Eacute;&eacute;n van de favoriete jurkjes van Je M'appelle <br />&bull; Naar wens lang of kort te dragen <br />&bull; Van zacht katoen met elastan <br />&bull; Draagt heerlijk, kreukt niet ","Dresses","Dresses","39,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-summer-wrinkled-navy","12848","La Robe Wrinkled Panthere Navy","https://www.jemappelle.nl/media/catalog/product/2/6/2652.1.jpg","&bull; Fijnste zomer jurkje&nbsp;<br />&bull; Speelse ton sur ton leopard print<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet","Dresses","Dresses","39,98","Je m appelle","","49,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-beach-dress-navy-rouge","12854","La Beach Dress Rouge Panthere","https://www.jemappelle.nl/media/catalog/product/2/6/2656.1_1.jpg","&bull; Heerlijke beachdress voor op het strand of terras<br />&bull; Mooie leopard print in frisse zomerse kleuren<br />&bull; Van zacht katoen met elastan&nbsp;<br />&bull; Draagt heerlijk, kreukt niet","Dresses","Dresses","24,98","Je m appelle","","41,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-beach-dress-navy-12961","12857","La Beach Dress Navy Panthere","https://www.jemappelle.nl/media/catalog/product/2/6/2657.1.jpg","&bull; Heerlijke beachdress voor op het strand of terras<br />&bull; Speelse ton sur ton leopard print&nbsp;<br />&bull; Van zacht katoen met elastan&nbsp;<br />&bull; Draagt heerlijk, kreukt niet&nbsp;","Dresses","Dresses","24,98","Je m appelle","","41,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-noir-13037","12860","La Robe Wrinkled Noir","https://www.jemappelle.nl/media/catalog/product/2/5/2558.f.jpg","&bull; Fijnste zomerjurk in stylish black<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-navy-12936","12867","La Robe Wrinkled Navy","https://www.jemappelle.nl/media/catalog/product/2/5/2559.f.jpg","&bull; Fijnste zomerjurk in navy blue<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-summer-red","12874","La Robe Wrinkled Summer Red","https://www.jemappelle.nl/media/catalog/product/2/5/2560.f.jpg","&bull; Fijnste zomerjurk in summer red<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-sunny-yellow","12881","La Robe Wrinkled Sunny Yellow","https://www.jemappelle.nl/media/catalog/product/2/5/2561.f.jpg","&bull; Fijnste zomerjurk in sunny yellow<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-summer-green","12887","La Robe Wrinkled Summer Green","https://www.jemappelle.nl/media/catalog/product/2/5/2562.f_1.jpg","&bull; Fijnste zomerjurk in summer green<br />&bull; Subtiele rimpeltjes in de zijnaden<br />&bull; Kleedt mooi af<br />&bull; Van zacht katoen met elastan<br />&bull; Draagt heerlijk kreukt niet<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-noir-12956","12893","La Robe Cross Over Noir","https://www.jemappelle.nl/media/catalog/product/2/5/2553.f.jpg","&bull; Heerlijk vakantiejurkje met mooie v-hals in stylish black<br />&bull; Van zacht katoen modal met elastan<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-navy-12962","12899","La Robe Cross Over Navy","https://www.jemappelle.nl/media/catalog/product/2/5/2554.f.jpg","&bull; Heerlijk vakantiejurkje met mooie v-hals in navy blue<br />&bull; Van zacht katoen modal met elastan<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-summer-red","12905","La Robe Cross Over Summer Red","https://www.jemappelle.nl/media/catalog/product/2/5/2555.f.jpg","&bull; Heerlijk vakantiejurkje met mooie v-hals in summer red<br />&bull; Van zacht katoen modal met elastan<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-sunny-yellow","12911","La Robe Cross Over Sunny Yellow","https://www.jemappelle.nl/media/catalog/product/2/5/2556.f.jpg","&bull; Heerlijk vakantiejurkje met mooie v-hals in sunny yellow<br /> &bull; Van zacht katoen modal met elastan <br />&bull; Gerimpeld in de rechter zijnaad <br />&bull; Flatterende fit <br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-summer-green","12917","La Robe Cross Over Summer Green","https://www.jemappelle.nl/media/catalog/product/2/5/2557.f.jpg","&bull; Heerlijk vakantiejurkje met mooie v-hals in sunny yellow<br />&bull; Van zacht katoen modal met elastan&nbsp;<br />&bull; Gerimpeld in de rechter zijnaad&nbsp;<br />&bull; Flatterende fit&nbsp;<br />&bull; Contrast accent met zomers tintje","Acties > Vakantie Aanbieding - 2 Zomerjurkjes €50","Vakantie Aanbieding - 2 Zomerjurkjes €50","38,98","Je m appelle","","54,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-beach-dress-palm","12937","La Boho Dress Palm","https://www.jemappelle.nl/media/catalog/product/2/6/2644.1.jpg","&bull;&nbsp;Mooie v-hals<br />&bull;&nbsp;Licht getailleerd<br />&bull; Valt recht<br />&bull; Soepel vallende stof<br />&bull; Taille ceintuur, naar wens wel of niet te dragen<br />&bull; Valt boven de knie met ceintuur&nbsp;<br />&bull; Valt rond de knie zonder ceintuur<br />&bull; All over print palmboompjes<br />&bull; Sierknoopjes<br />&bull; Mouwen oprolbaar","Dresses","Dresses","49,98","Je m appelle","","79,98","","","0","100% Viscose","","","",
"https://www.jemappelle.nl/la-tunique-pink-bloom","12943","La Boho Dress Pink Bloom","https://www.jemappelle.nl/media/catalog/product/2/6/2670.1.jpg","&bull; Mooie v-hals<br />&bull; Valt recht<br />&bull; Soepel vallende stof<br />&bull; All over print lobsters<br />&bull; Sierknoopjes<br />&bull; Mouwen oprolbaar","Dresses","Dresses","49,98","Je m appelle","","79,98","","","0","100% Viscose","","","",
"https://www.jemappelle.nl/le-sneaker-rouge-navy","12969","Les Sneakers Rouge/Navy","https://www.jemappelle.nl/media/catalog/product/2/8/2854.1_3.jpg","&bull; Handgemaakt in Portugal<br />&bull; Mooie rood/blauwe details<br />&bull; Uitneembare zool<br />&bull; Subtiel zilver detail bij de hak<br />&bull; Buitenkant van kwalitatief leer<br />&bull; Voering textiel<br />&bull; Vetersluiting<br />&bull; Doorlopende zool<br />&bull; Demping<br />&bull; Gevoerde rand","Les Nouvelles","Les Nouvelles","79,98","Je m appelle","","109,98","","","0","100% Leder","","","",
"https://www.jemappelle.nl/le-sneaker-panthere","12977","Les Sneakers Panthère","https://www.jemappelle.nl/media/catalog/product/2/8/2855.1_1_1.jpg","&bull; Handgemaakt in Portugal<br />&bull; Mooie panter details<br />&bull; Uitneembare zool<br />&bull; Subtiel zilver detail bij de hak<br />&bull; Buitenkant van kwalitatief leer<br />&bull; Voering textiel<br />&bull; Vetersluiting<br />&bull; Doorlopende zool<br />&bull; Demping<br />&bull; Gevoerde rand","Les Nouvelles","Les Nouvelles","79,98","Je m appelle","","109,98","","","0","100% Leder","","","",
"https://www.jemappelle.nl/la-summer-shirt-dress-travel-blue-grey","12987","La Shirt Dress All Season Travel","https://www.jemappelle.nl/media/catalog/product/2/7/2733.1.jpg","<img alt=&quot;Travel kwaliteit&quot; src=&quot;{{media url=&quot;wysiwyg/Le_Marais/TQ.png&quot;}}&quot; title=&quot;Travel kwaliteit&quot; /><br />Ben je gek op kleding die fijn draagt, maar ook mooi blijft de hele dag? Dan is deze Travel kwaliteit jouw kwaliteit! Kreukt nauwelijks, veel draagcomfort en schijnt niet door! <a href=&quot;over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;>Lees hier alles</a>&nbsp;over Travel kwaliteit.<br /><br /><span>&bull; All season doorknoop jurkje&nbsp;</span><br /><span>&bull; Draagt heerlijk in alle seizoenen&nbsp;</span><br /><span>&bull; Valt recht en rond de knie</span><br /><span>&bull; Fake leather contrast tape in de zijnaden</span><br /><span>&bull; Splitjes in de zijnaden</span><br /><span>&bull; Oprolbare mouwen</span><br /><span>&bull; Fancy knoopjes met contrast detail</span>","Dresses","Dresses","59,98","Je m appelle","","89,98","","","0","<a href=&quot;/over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;><img src=&quot;https://www.le-marais.nl/media/wysiwyg/Le_Marais/TQ.png&quot;}}&quot; /></a><br>88% Polyamide / 12% Elastan","","","",
"https://www.jemappelle.nl/la-summer-shirt-dress-travel-saffron-yellow","12994","La Shirt Dress All Season Travel","https://www.jemappelle.nl/media/catalog/product/2/7/2734.1.jpg","<img alt=&quot;Travel kwaliteit&quot; src=&quot;{{media url=&quot;wysiwyg/Le_Marais/TQ.png&quot;}}&quot; title=&quot;Travel kwaliteit&quot; /><br />Ben je gek op kleding die fijn draagt, maar ook mooi blijft de hele dag? Dan is deze Travel kwaliteit jouw kwaliteit! Kreukt nauwelijks, veel draagcomfort en schijnt niet door! <a href=&quot;over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;>Lees hier alles</a>&nbsp;over Travel kwaliteit.<br /><br />&bull; All season doorknoop jurkje&nbsp;<br />&bull; Draagt heerlijk in alle seizoenen&nbsp;<br />&bull; Valt recht en rond de knie<br />&bull; Fake leather contrast tape in de zijnaden<br />&bull; Splitjes in de zijnaden<br />&bull; Oprolbare mouwen<br />&bull; Fancy knoopjes met contrast detail","Dresses","Dresses","59,98","Je m appelle","","89,98","","","0","<a href=&quot;/over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;><img src=&quot;https://www.le-marais.nl/media/wysiwyg/Le_Marais/TQ.png&quot;}}&quot; /></a><br>88% Polyamide / 12% Elastan","","","",
"https://www.jemappelle.nl/la-summer-robe-travel-chili-red","13001","La Robe All Season Travel","https://www.jemappelle.nl/media/catalog/product/2/7/2735.1.jpg","<img alt=&quot;Travel kwaliteit&quot; src=&quot;{{media url=&quot;wysiwyg/Le_Marais/TQ.png&quot;}}&quot; title=&quot;Travel kwaliteit&quot; /><br />Ben je gek op kleding die fijn draagt, maar ook mooi blijft de hele dag? Dan is deze Travel kwaliteit jouw kwaliteit! Kreukt nauwelijks, veel draagcomfort en schijnt niet door! <a href=&quot;over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;>Lees hier alles</a>&nbsp;over Travel kwaliteit.<br /><br />&bull; All season jurkje met kraagje<br />&bull; Draagt heerlijk in alle seizoenen&nbsp;<br />&bull; Valt recht en rond de knie<br />&bull; Contrast tape in de zijnaden<br />&bull; Charmante ronding aan de onderzijde<br />&bull; Oprolbare mouwen<br />&bull; Fancy knoopjes&nbsp;","Dresses","Dresses","59,98","Je m appelle","","89,98","","","0","<a href=&quot;/over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;><img src=&quot;https://www.le-marais.nl/media/wysiwyg/Le_Marais/TQ.png&quot;}}&quot; /></a><br>88% Polyamide / 12% Elastan","","","",
